,ID,SUMMARY
1626,LUCENE-854, Create merge policy that doesn't periodically inadvertently optimize 
1627,LUCENE-2266, problem with edgengramtokenfilter and highlighter 
1628,LUCENE-2920, Deprecate and remove ShingleMatrixFilter 
1629,LUCENE-1773, Add benchmark task for FastVectorHighlighter 
1630,LUCENE-2712, FieldBoostMapAttribute in contrib/qp is broken. 
1631,LUCENE-2005," Add LuSql project to ""Apache Lucene - Contributions"" wiki page "
1632,LUCENE-2548, Remove all interning of field names from flex API 
1633,LUCENE-1980, Fix javadocs after deprecation removal 
1634,LUCENE-1051, Separate javadocs for core and contribs 
1635,LUCENE-1148, Create a new sub-class of SpanQuery to enable use of a RangeQuery within a SpanQuery 
1636,LUCENE-1801, Tokenizers (which are the source of Tokens) should call AttributeSource.clearAttributes() first 
1637,LUCENE-3486," Add SearcherLifetimeManager, so you can retrieve the same searcher you previously used "
1638,LUCENE-1951, wildcardquery rewrite improvements 
1639,LUCENE-3899, Evil up MockDirectoryWrapper.checkIndexOnClose 
1640,LUCENE-2770, Optimize SegmentMerger to work on atomic (Segment)Readers where possible 
1641,LUCENE-3309," Add narrow API for loading stored fields, to replace FieldSelector "
1642,LUCENE-252, [PATCH] Problem with Sort logic on tokenized fields 
1643,LUCENE-3617, Graduate appendingcodec from contrib/misc 
1644,LUCENE-1644, Enable MultiTermQuery's constant score mode to also use BooleanQuery under the hood 
1645,LUCENE-1779," Remove unused ""numSlotsFull"" from FieldComparator.setNextReader "
1646,LUCENE-676, Promote solr's PrefixFilter into Java Lucene's core 
1647,LUCENE-1578, InstantiatedIndex supports non-optimized IndexReaders 
1648,LUCENE-1844, Speed up junit tests 
1649,LUCENE-3102, Few issues with CachingCollector 
1650,LUCENE-1071, SegmentMerger doesn't set payload bit in new optimized code 
1651,LUCENE-1120, Use bulk-byte-copy when merging term vectors 
1652,LUCENE-705, CompoundFileWriter should pre-set its file length 
1653,LUCENE-323, [PATCH] MultiFieldQueryParser and BooleanQuery do not provide adequate support for queries across multiple fields 
1654,LUCENE-3677, Remove old byte[] norms api from IndexReader 
1655,LUCENE-2177," The Field ctors that take byte[] shouldn't take Store, since it must be YES "
1656,LUCENE-471, gcj ant target doesn't work on windows 
1657,LUCENE-2410, Optimize PhraseQuery 
1658,LUCENE-2001, wordnet parsing bug 
1659,LUCENE-2390, contrib/remote tests fail randomly 
1660,LUCENE-3061, Open IndexWriter API to allow custom MergeScheduler implementation 
1661,LUCENE-1596, optimize MultiTermEnum/MultiTermDocs 
1662,LUCENE-3078, Add generics to DocumentsWriterDeleteQueue.Node 
1663,LUCENE-890, Fix for small syntax omission in TermQuery documentation 
1664,LUCENE-2762, Don't leak deleted open file handles with pooled readers 
1665,LUCENE-3143, SegmentMerger should assert .del and .s* files are not passed to createCompoundFile 
1666,LUCENE-248, [PATCH] Add StopFilter ignoreCase option 
1667,LUCENE-300, [PATCH] Refactoring of SpanScorer 
1668,LUCENE-2326, Remove SVN.exe and revision numbers from build.xml by svn-copy the backwards branch and linking snowball tests by svn:externals 
1669,LUCENE-984, remove TermVectorsWriter (it's no longer used) 
1670,LUCENE-2015, ASCIIFoldingFilter: expose folding logic + small improvements to ISOLatin1AccentFilter 
1671,LUCENE-588, Escaped wildcard character in wildcard term not handled correctly 
1672,LUCENE-2304, FuzzyLikeThisQuery should set MaxNonCompetitiveBoost for faster speed 
1673,LUCENE-1333, Token implementation needs improvements 
1674,LUCENE-660, GData html render preview 
1675,LUCENE-351, More javadocs for Weight 
1676,LUCENE-1878, remove deprecated classes from spatial 
1677,LUCENE-2238, deprecate ChineseAnalyzer 
1678,LUCENE-1095, StopFilter should have option to incr positionIncrement after stop word 
1679,LUCENE-3354, Extend FieldCache architecture to multiple Values 
1680,LUCENE-3421, PayloadTermQuery's explain is broken when span score is not included 
1681,LUCENE-332, nightly build/javadocs for sandbox 
1682,LUCENE-3217, Improve DocValues merging 
1683,LUCENE-3452, The native FS lock used in test-framework's o.a.l.util.LuceneJUnitResultFormatter prohibits testing on a multi-user system 
1684,LUCENE-1440, Add ability to run backwards-compatibility tests automatically 
1685,LUCENE-2070, document LengthFilter wrt Unicode 4.0 
1686,LUCENE-1647, IndexReader.undeleteAll can mess up the deletion count stored in the segments file 
1687,LUCENE-3886, MemoryIndex memory estimation in toString inconsistent with getMemorySize() 
1688,LUCENE-1098, Small performance enhancement for StandardAnalyzer 
1689,LUCENE-3623, SegmentReader.getFieldNames ignores FieldOption.DOC_VALUES 
1690,LUCENE-1588, Update Spatial Lucene sort to use FieldComparatorSource 
1691,LUCENE-1464, FSDirectory.getDirectory always creates index path 
1692,LUCENE-2785, TopFieldCollector throws AIOOBE if numHits is 0 
1693,LUCENE-506, Optimize Memory Use for Short-Lived Indexes (Do not load TermInfoIndex if you know the queries ahead of time) 
1694,LUCENE-1420, Similarity.lengthNorm and positionIncrement=0 
1695,LUCENE-622, Provide More of Lucene For Maven 
1696,LUCENE-231, Can't build lucene 06/13/2004 CVS under jdk 1.5.0 
1697,LUCENE-2020, Remove unused imports 
1698,LUCENE-605, Make Explanation include information about match/non-match 
1699,LUCENE-1353, javacc ant task for contrib/misc precedence query parser 
1700,LUCENE-1274, Expose explicit 2-phase commit in IndexWriter 
1701,LUCENE-315, Documentation Error for FilteredTermEnum 
1702,LUCENE-565, Supporting deleteDocuments in IndexWriter (Code and Performance Results Provided) 
1703,LUCENE-2484, Remove deprecated TermAttribute from tokenattributes and legacy support in indexer 
1704,LUCENE-2045, FNFE hit when creating an empty index and infoStream is on 
1705,LUCENE-543, Wildcard query with no wildcard characters in the term throws StringIndexOutOfBounds exception 
1706,LUCENE-1763, MergePolicy should require an IndexWriter upon construction 
1707,LUCENE-538," Using WildcardQuery with MultiSearcher, and Boolean MUST_NOT clause "
1708,LUCENE-753, Use NIO positional read to avoid synchronization in FSIndexInput 
1709,LUCENE-3824, TermOrdVal/DocValuesComparator does too much work in compareBottom 
1710,LUCENE-2022, remove contrib deprecations 
1711,LUCENE-1228, IndexWriter.commit()  does not update the index version 
1712,LUCENE-2896," in advance(), don't try to skip if there is evidence it will fail "
1713,LUCENE-2240, SimpleAnalyzer and WhitespaceAnalyzer should have Version ctors 
1714,LUCENE-1972, Remove (deprecated) ExtendedFieldCache and Auto/Custom caches and lot's of deprecated sort logic 
1715,LUCENE-2959, [GSoC] Implementing State of the Art Ranking for Lucene 
1716,LUCENE-1694, Query#mergeBooleanQueries argument should be of type BooleanQuery[] instead of Query[] 
1717,LUCENE-264, [PATCH] Improved javadoc for maxClauseCount 
1718,LUCENE-3457, Upgrade to commons-compress 1.2 
1719,LUCENE-1677, Remove GCJ IndexReader specializations 
1720,LUCENE-1818, contrib-spatial java.lang.UnsupportedOperationException on QueryWrapperFilter.getDocIdSet 
1721,LUCENE-2887, Remove/deprecate IndexReader.undeleteAll 
1722,LUCENE-3643, Improve FilteredQuery to shortcut on wrapped MatchAllDocsQuery 
1723,LUCENE-3694, DocValuesField should not overload setInt/setFloat etc 
1724,LUCENE-3253, TestIndexwriterWithThreads#testCloseWithThreads hangs if a thread hit an exception before indexing its first document 
1725,LUCENE-3311, Cleanup XML QueryParser Code 
1726,LUCENE-2223, ShingleFilter benchmark 
1727,LUCENE-3748, EnglishPossessiveFilter should work with Unicode right single quotation mark 
1728,LUCENE-727, MMapDirectory can't create new index on Windows 
1729,LUCENE-1344, Make the Lucene jar an OSGi bundle 
1730,LUCENE-3095, TestIndexWriter#testThreadInterruptDeadlock fails with OOM  
1731,LUCENE-746, Incorrect error message in AnalyzingQueryParser.getPrefixQuery 
1732,LUCENE-2955, Add utitily class to manage NRT reopening 
1733,LUCENE-3478, TestSimpleExplanations failure 
1734,LUCENE-935, Improve maven artifacts 
1735,LUCENE-703, Change QueryParser to use ConstantScoreRangeQuery in preference to RangeQuery by default 
1736,LUCENE-2678, TestCachingSpanFilter sometimes fails 
1737,LUCENE-3146, IndexReader.setNorms is no op if one of the field instances omits norms 
1738,LUCENE-2351, optimize automatonquery 
1739,LUCENE-2858, Separate SegmentReaders (and other atomic readers) from composite IndexReaders 
1740,LUCENE-2811, SegmentInfo should explicitly track whether that segment wrote term vectors 
1741,LUCENE-1499, Minor refactoring to IndexFileNameFilter 
1742,LUCENE-991, BoostingTermQuery.explain() bugs 
1743,LUCENE-1768, NumericRange support for new query parser 
1744,LUCENE-3347, XMLparser drops user boosting 
1745,LUCENE-1021, Unit tests do not fail if a ConcurrentMergeScheduler thread hits an exception 
1746,LUCENE-800, Incorrect parsing by QueryParser.parse() when it encounters backslashes (always eats one backslash.) 
1747,LUCENE-2203, improved snowball testing 
1748,LUCENE-2680, Improve how IndexWriter flushes deletes against existing segments 
1749,LUCENE-2054," Remove ""System Properties"" page from release specific docs "
1750,LUCENE-938, I/O exceptions can cause loss of buffered deletes 
1751,LUCENE-2774, ant generate-maven-artifacts target broken for contrib 
1752,LUCENE-2212, add a test for PorterStemFilter 
1753,LUCENE-1185, [PATCH] Avoid checking for TermBuffer in SegmentTermEnum#scanTo 
1754,LUCENE-1092, KeywordTokenizer/Analyzer cannot be re-used 
1755,LUCENE-2058, benchmark pkg: specify trec_eval submission output from the command line 
1756,LUCENE-1716," Adding norms, properties indexing and writer.infoStream support to benchmark "
1757,LUCENE-3762," Upgrade JUnit to 4.10, refactor state-machine of detecting setUp/tearDown call chaining. "
1758,LUCENE-2852, RAMInputStream hits false EOF if you seek to EOF then seek back then readBytes 
1759,LUCENE-2923, cleanup contrib/demo 
1760,LUCENE-368, Surround query language 
1761,LUCENE-1144, NPE crash in case of out of memory 
1762,LUCENE-715, IndexWriter does not release its write lock when trying to open an index which does not yet exist 
1763,LUCENE-2569, TestParallelTermEnum fails with Sep codec 
1764,LUCENE-650, NPE doing local sensitive sorting when sort field is missing 
1765,LUCENE-1316, Avoidable synchronization bottleneck in MatchAlldocsQuery$MatchAllScorer 
1766,LUCENE-1523, isOpen needs to be accessible by subclasses of Directory 
1767,LUCENE-2478, CachingWrapperFilter throws NPE when Filter.getDocIdSet() returns null 
1768,LUCENE-1380, Patch for ShingleFilter.enablePositions (or PositionFilter) 
1769,LUCENE-3628, Cut Norms over to DocValues 
1770,LUCENE-695, Improve BufferedIndexInput.readBytes() performance 
1771,LUCENE-936, Typo on query parser syntax web page. 
1772,LUCENE-3398, TestCompoundFile fails on windows 
1773,LUCENE-2618, Intermittent failure in TestThreadedOptimize 
1774,LUCENE-2718, separate java code from .jj file 
1775,LUCENE-1678, Deprecate Analyzer.tokenStream 
1776,LUCENE-1249, Bugs in org.apache.lucene.index.TermVectorsReader.clone() 
1777,LUCENE-1889, FastVectorHighlighter: support for additional queries 
1778,LUCENE-2094, Prepare CharArraySet for Unicode 4.0 
1779,LUCENE-1171, Make DocumentsWriter more robust on hitting OOM 
1780,LUCENE-1604, Stop creating huge arrays to represent the absense of field norms 
1781,LUCENE-235," [PATCH] Error in GermanStemmer.java,v 1.11 "
1782,LUCENE-2941, custom sort broken if IS uses executorservice 
1783,LUCENE-1423, InstantiatedTermEnum#skipTo(Term) throws ArrayIndexOutOfBoundsException on empty index 
1784,LUCENE-3468, FirstPassGroupingCollector should use pollLast() 
1785,LUCENE-2635, BQ provides an explanation on a non-match 
1786,LUCENE-3714, add suggester that uses shortest path/wFST instead of buckets 
1787,LUCENE-3823, Add a field-filtering FilterAtomicReader to 4.0 so ParallelReaders can be better tested (in LTC.maybeWrapReader) 
1788,LUCENE-240, bug form doesn't list latest version 
1789,LUCENE-1748, getPayloadSpans on org.apache.lucene.search.spans.SpanQuery should be abstract 
1790,LUCENE-3223, SearchWithSortTask ignores sorting by Doc 
1791,LUCENE-577, SweetSpotSimiliarity 
1792,LUCENE-1077, New Analysis  Contributions 
1793,LUCENE-1994, EnwikiConentSource does not work with parallel tasks 
1794,LUCENE-372, Unmatched right parentheses truncates query 
1795,LUCENE-940, SimpleDateFormat used in a non thread safe manner 
1796,LUCENE-435, [PATCH] BufferedIndexOutput - optimized writeBytes() method 
1797,LUCENE-3467, Cut over numeric docvalues to fixed straight bytes 
1798,LUCENE-1195, Performance improvement for TermInfosReader 
1799,LUCENE-970, FilterIndexReader should overwrite isOptimized() 
1800,LUCENE-1563, Add example test case for surround query language 
1801,LUCENE-918, Interface TermFreqVector has incomplete Javadocs 
1802,LUCENE-3147, MockDirectoryWrapper should track open file handles of IndexOutput too 
1803,LUCENE-3835, MergeThread throws unchecked exceptions from toString() 
1804,LUCENE-1715, DirectoryIndexReader finalize() holding TermInfosReader longer than necessary 
1805,LUCENE-3850, Fix rawtypes warnings for Java 7 compiler 
1806,LUCENE-1719, Add javadoc notes about ICUCollationKeyFilter's advantages over CollationKeyFilter 
1807,LUCENE-265, [PATCH] to remove synchronized code from TermVectorsReader 
1808,LUCENE-2594, cutover oal.index.* tests to use a random IWC to tease out bugs 
1809,LUCENE-3864, support offsets in MemoryPostings 
1810,LUCENE-2267, Add solr's artifact signing scripts into lucene's build.xml/common-build.xml 
1811,LUCENE-3023, Land DWPT on trunk 
1812,LUCENE-2891," IndexWriterConfig does not allow readerTermsIndexDivisor to be -1, while the latest indicates the terms index should not be loaded "
1813,LUCENE-1101, TokenStream.next(Token) reuse 'policy': calling Token.clear() should be responsibility of producer. 
1814,LUCENE-1262, IndexOutOfBoundsException from FieldsReader after problem reading the index 
1815,LUCENE-3518, Add sort-by-term with DocValues 
1816,LUCENE-1609, Eliminate synchronization contention on initial index reading in TermInfosReader ensureIndexIsRead  
1817,LUCENE-1348, TestTimeLimitedCollector  shuold not fail if the testing machine happens to be slow 
1818,LUCENE-2730," intermittent deadlock in TestAtomicUpdate,TestIndexWriterExceptions "
1819,LUCENE-454, lazily create SegmentMergeInfo.docMap 
1820,LUCENE-1514, ShingleMatrixFilter eaily throws StackOverFlow as the complexity of a matrix grows 
